(14 , 9 , 20),
(33 , 17 , 33),
(46 , 25 , 39),
(139 , 145 , 92),
(20 , 10 , 31),
(116 , 128 , 79),
(47 , 24 , 48),
(62 , 44 , 44),
(61 , 28 , 36),
(130 , 136 , 82),
(30 , 19 , 28),
(104 , 118 , 70),
(157 , 162 , 108),
(59 , 47 , 62),
(84 , 55 , 39),
(77 , 89 , 62),
(53 , 25 , 19),
(71 , 39 , 26),
(132 , 135 , 95),
(66 , 65 , 54),
(96 , 99 , 68),
(9 , 4 , 25),
(104 , 71 , 47),
(38 , 15 , 44),
(40 , 13 , 19),
(76 , 49 , 57),
(150 , 151 , 111),
(34 , 25 , 46),
(172 , 126 , 52),
(125 , 78 , 47),
(62 , 40 , 27),
(190 , 146 , 67),
(87 , 114 , 73),
(166 , 171 , 117),
(103 , 65 , 31),
(55 , 35 , 59),
(129 , 134 , 103),
(201 , 159 , 74),
(52 , 59 , 36),
(91 , 107 , 60),
(76 , 57 , 70),
(118 , 78 , 37),
(149 , 101 , 43),
(212 , 171 , 85),
(90 , 44 , 23),
(82 , 87 , 72),
(100 , 104 , 82),
(228 , 189 , 97),
(69 , 32 , 35),
(111 , 128 , 64),
(95 , 62 , 64),
(84 , 84 , 56),
(144 , 137 , 90),
(65 , 84 , 66),
(188 , 139 , 64),
(166 , 168 , 109),
(100 , 118 , 60),
(143 , 97 , 38),
(22 , 9 , 23),
(109 , 119 , 92),
(47 , 51 , 54),
(164 , 116 , 52),
(107 , 62 , 41),
(129 , 139 , 90),
(48 , 31 , 40),
(13 , 0 , 6),
(100 , 125 , 87),
(65 , 70 , 39),
(89 , 47 , 35),
(116 , 91 , 55),
(32 , 11 , 15),
(239 , 200 , 103),
(43 , 32 , 15),
(179 , 127 , 54),
(55 , 42 , 53),
(210 , 169 , 78),
(44 , 51 , 32),
(59 , 57 , 77),
(6 , 3 , 0),
(129 , 76 , 35),
(4 , 0 , 13),
(156 , 116 , 60),
(72 , 87 , 68),
(71 , 51 , 27),
(63 , 23 , 17),
(81 , 73 , 50),
(135 , 151 , 93),
(41 , 24 , 23),
(111 , 85 , 46),
(131 , 92 , 65),
(91 , 67 , 84),
(99 , 65 , 39),
(180 , 180 , 122),
(139 , 126 , 75),
(99 , 92 , 47),
(124 , 97 , 39),
(103 , 84 , 77),
(248 , 213 , 126),
(91 , 55 , 22),
(124 , 138 , 109),
(89 , 110 , 94),
(130 , 110 , 67),
(157 , 167 , 129),
(37 , 34 , 55),
(62 , 38 , 39),
(120 , 67 , 33),
(29 , 9 , 20),
(74 , 112 , 67),
(203 , 153 , 67),
(56 , 76 , 56),
(101 , 122 , 76),
(177 , 118 , 54),
(140 , 151 , 103),
(133 , 86 , 55),
(99 , 109 , 58),
(150 , 96 , 58),
(146 , 155 , 106),
(77 , 82 , 64),
(162 , 157 , 87),
(114 , 79 , 75),
(76 , 32 , 16),
(126 , 140 , 96),
(158 , 165 , 114),
(81 , 104 , 47),
(127 , 71 , 24),
(96 , 78 , 48),
(69 , 66 , 86),
(109 , 127 , 84),
