(40 , 18 , 24),
(69 , 46 , 47),
(29 , 13 , 27),
(102 , 115 , 75),
(130 , 137 , 84),
(94 , 77 , 47),
(59 , 24 , 28),
(141 , 151 , 103),
(75 , 41 , 51),
(38 , 52 , 31),
(132 , 94 , 51),
(42 , 13 , 14),
(169 , 131 , 59),
(41 , 30 , 48),
(100 , 65 , 23),
(132 , 132 , 73),
(167 , 170 , 115),
(94 , 94 , 60),
(115 , 120 , 55),
(202 , 160 , 77),
(33 , 50 , 33),
(35 , 18 , 32),
(71 , 85 , 69),
(73 , 49 , 20),
(179 , 131 , 53),
(149 , 83 , 36),
(121 , 128 , 77),
(217 , 185 , 102),
(125 , 85 , 29),
(90 , 68 , 35),
(25 , 7 , 5),
(52 , 39 , 53),
(61 , 45 , 51),
(4 , 0 , 15),
(106 , 46 , 14),
(129 , 111 , 48),
(113 , 77 , 76),
(71 , 95 , 45),
(83 , 117 , 90),
(159 , 140 , 73),
(123 , 79 , 77),
(252 , 216 , 122),
(174 , 177 , 122),
(45 , 73 , 50),
(93 , 126 , 99),
(118 , 78 , 39),
(231 , 192 , 98),
(83 , 47 , 29),
(43 , 38 , 58),
(87 , 80 , 98),
(193 , 152 , 53),
(160 , 100 , 81),
(154 , 138 , 106),
(68 , 66 , 43),
(71 , 24 , 19),
(106 , 80 , 63),
(84 , 68 , 74),
(241 , 204 , 109),
(85 , 51 , 42),
(94 , 105 , 87),
(111 , 101 , 58),
(153 , 109 , 37),
(157 , 169 , 130),
(234 , 197 , 108),
