(175 , 122 , 3),
(162 , 109 , 8),
(161 , 139 , 123),
(152 , 122 , 103),
(105 , 140 , 193),
(164 , 105 , 2),
(170 , 156 , 141),
(126 , 154 , 198),
(186 , 135 , 6),
(172 , 141 , 129),
(179 , 118 , 3),
(149 , 127 , 119),
(145 , 164 , 210),
(183 , 157 , 152),
(147 , 110 , 95),
(105 , 136 , 182),
(128 , 148 , 187),
(131 , 137 , 156),
(140 , 146 , 120),
(129 , 162 , 130),
(146 , 91 , 0),
(193 , 128 , 4),
(139 , 177 , 149),
(159 , 124 , 117),
(129 , 104 , 85),
(193 , 174 , 160),
(177 , 144 , 146),
(129 , 127 , 98),
(150 , 157 , 172),
(117 , 130 , 173),
(164 , 131 , 131),
(143 , 150 , 129),
(122 , 129 , 144),
(166 , 143 , 130),
(89 , 128 , 185),
(113 , 153 , 118),
(116 , 161 , 207),
(145 , 146 , 155),
(144 , 83 , 2),
(1 , 1 , 1),
(142 , 111 , 104),
(158 , 164 , 192),
(197 , 181 , 170),
(179 , 156 , 15),
(120 , 136 , 105),
(158 , 175 , 217),
(120 , 88 , 69),
(159 , 107 , 1),
(153 , 128 , 112),
(127 , 113 , 78),
(120 , 130 , 136),
(135 , 169 , 210),
(154 , 41 , 13),
(181 , 128 , 6),
(127 , 170 , 135),
(159 , 165 , 142),
(108 , 137 , 112),
(101 , 123 , 159),
(188 , 130 , 2),
(151 , 161 , 196),
(114 , 145 , 198),
(85 , 119 , 172),
(150 , 174 , 152),
(204 , 201 , 180),
(167 , 132 , 2),
(169 , 173 , 203),
(116 , 114 , 83),
(184 , 150 , 138),
(190 , 167 , 8),
(131 , 154 , 174),
(179 , 119 , 24),
(104 , 146 , 100),
(175 , 156 , 145),
(210 , 201 , 190),
(114 , 119 , 141),
(110 , 141 , 159),
(169 , 150 , 5),
(153 , 144 , 155),
(23 , 5 , 0),
(127 , 155 , 112),
(109 , 77 , 63),
(124 , 68 , 8),
(144 , 119 , 101),
(149 , 180 , 203),
(173 , 173 , 174),
(206 , 214 , 132),
(138 , 100 , 85),
(204 , 187 , 170),
(188 , 123 , 15),
(185 , 187 , 212),
(160 , 114 , 92),
(148 , 123 , 12),
(186 , 166 , 163),
(104 , 123 , 95),
(232 , 223 , 211),
(178 , 181 , 156),
(153 , 189 , 161),
(172 , 148 , 139),
(198 , 137 , 19),
(86 , 66 , 47),
(100 , 139 , 198),
(119 , 175 , 135),
(104 , 131 , 173),
(216 , 218 , 158),
(158 , 163 , 174),
(98 , 94 , 69),
(126 , 110 , 99),
(151 , 151 , 129),
(105 , 156 , 207),
(92 , 109 , 143),
(142 , 143 , 171),
(223 , 205 , 192),
(15 , 61 , 26),
(159 , 97 , 23),
(175 , 137 , 20),
(144 , 165 , 194),
(127 , 170 , 211),
(183 , 144 , 143),
(182 , 159 , 144),
(136 , 109 , 4),
(254 , 251 , 240),
(141 , 140 , 105),
(56 , 39 , 23),
(11 , 26 , 33),
(133 , 157 , 144),
(74 , 119 , 186),
(182 , 183 , 190),
(242 , 229 , 219),
