(190 , 52 , 42),
(134 , 182 , 87),
(177 , 197 , 87),
(125 , 151 , 70),
(171 , 32 , 35),
(43 , 4 , 1),
(147 , 177 , 89),
(57 , 6 , 8),
(113 , 116 , 50),
(128 , 25 , 19),
(116 , 187 , 87),
(199 , 53 , 55),
(172 , 196 , 102),
(197 , 216 , 181),
(192 , 44 , 39),
(59 , 12 , 21),
(110 , 77 , 35),
(164 , 204 , 120),
(54 , 0 , 0),
(192 , 191 , 89),
(129 , 137 , 70),
(201 , 226 , 183),
(105 , 7 , 14),
(166 , 207 , 90),
(100 , 133 , 64),
(137 , 193 , 100),
(176 , 194 , 78),
(111 , 41 , 17),
(189 , 217 , 142),
(174 , 218 , 203),
(134 , 89 , 59),
(214 , 93 , 59),
(87 , 4 , 10),
(94 , 170 , 88),
(121 , 58 , 49),
(130 , 120 , 70),
(91 , 37 , 34),
(160 , 158 , 82),
(124 , 195 , 109),
(158 , 203 , 153),
(164 , 88 , 52),
(139 , 9 , 21),
(116 , 164 , 73),
(158 , 21 , 22),
(90 , 101 , 54),
(198 , 202 , 191),
(197 , 222 , 193),
(148 , 164 , 71),
(204 , 195 , 125),
(128 , 196 , 135),
(92 , 130 , 78),
(133 , 165 , 69),
(172 , 214 , 189),
(200 , 151 , 61),
(218 , 68 , 52),
(179 , 210 , 151),
(137 , 186 , 75),
(115 , 165 , 99),
(216 , 120 , 96),
(139 , 62 , 38),
(151 , 143 , 87),
(183 , 29 , 29),
(122 , 110 , 58),
(211 , 173 , 145),
