(207 , 102 , 92),
(221 , 127 , 121),
(93 , 24 , 65),
(176 , 69 , 81),
(216 , 126 , 109),
(203 , 127 , 118),
(218 , 95 , 102),
(95 , 19 , 74),
(149 , 59 , 72),
(232 , 149 , 132),
(232 , 200 , 175),
(186 , 91 , 88),
(125 , 41 , 64),
(220 , 165 , 157),
(170 , 53 , 76),
(214 , 143 , 115),
(190 , 117 , 105),
(162 , 74 , 79),
(227 , 187 , 163),
(93 , 12 , 69),
(220 , 98 , 96),
(108 , 28 , 85),
(190 , 93 , 78),
(68 , 17 , 61),
(235 , 176 , 127),
(240 , 201 , 156),
(121 , 58 , 94),
(145 , 36 , 69),
(218 , 156 , 133),
(233 , 186 , 185),
(186 , 118 , 111),
(134 , 76 , 117),
(216 , 89 , 95),
(197 , 141 , 150),
(164 , 85 , 108),
(228 , 129 , 127),
(93 , 19 , 61),
(228 , 179 , 166),
(218 , 115 , 120),
(239 , 211 , 178),
(112 , 47 , 105),
(145 , 98 , 142),
(235 , 187 , 142),
(209 , 133 , 120),
(224 , 127 , 111),
(105 , 30 , 67),
(131 , 62 , 126),
(222 , 111 , 96),
(197 , 80 , 82),
(91 , 51 , 78),
(231 , 149 , 141),
(181 , 96 , 94),
(190 , 131 , 126),
(168 , 98 , 121),
(179 , 66 , 76),
(228 , 136 , 116),
(159 , 112 , 163),
(124 , 22 , 51),
(215 , 196 , 191),
(184 , 81 , 91),
(138 , 61 , 79),
(230 , 131 , 101),
(191 , 86 , 89),
(174 , 92 , 116),
(213 , 176 , 142),
(235 , 154 , 125),
(194 , 69 , 79),
(233 , 144 , 108),
(215 , 171 , 163),
(232 , 180 , 133),
(138 , 93 , 144),
(176 , 76 , 89),
(178 , 111 , 131),
(159 , 125 , 168),
(198 , 163 , 174),
(144 , 44 , 68),
(160 , 77 , 92),
(88 , 12 , 53),
(147 , 73 , 110),
(189 , 58 , 62),
(102 , 44 , 94),
(158 , 90 , 127),
(251 , 220 , 172),
(117 , 31 , 63),
(235 , 223 , 213),
(219 , 187 , 173),
(205 , 136 , 117),
(226 , 119 , 96),
(75 , 11 , 58),
(239 , 154 , 95),
(227 , 140 , 128),
(218 , 144 , 125),
(115 , 78 , 140),
(179 , 75 , 68),
(179 , 63 , 72),
(140 , 38 , 64),
(114 , 44 , 72),
(210 , 142 , 153),
(223 , 192 , 185),
(236 , 200 , 162),
(157 , 146 , 186),
(199 , 101 , 111),
(141 , 93 , 106),
(190 , 120 , 128),
(237 , 142 , 89),
(107 , 43 , 83),
(145 , 112 , 157),
(195 , 73 , 76),
(233 , 139 , 101),
(184 , 86 , 105),
(179 , 133 , 160),
(152 , 44 , 66),
(190 , 128 , 136),
(158 , 71 , 86),
(194 , 108 , 120),
(114 , 37 , 90),
(99 , 38 , 85),
(217 , 178 , 160),
(150 , 52 , 102),
(115 , 49 , 87),
(142 , 102 , 162),
(87 , 12 , 63),
(69 , 11 , 61),
(152 , 68 , 98),
(163 , 91 , 154),
(231 , 166 , 143),
(245 , 211 , 191),
(103 , 29 , 80),
