(117 , 82 , 76),
(131 , 105 , 113),
(176 , 132 , 150),
(74 , 46 , 45),
(194 , 170 , 180),
(61 , 38 , 32),
(156 , 119 , 137),
(142 , 117 , 145),
(104 , 90 , 99),
(110 , 110 , 123),
(221 , 182 , 199),
(94 , 71 , 62),
(141 , 20 , 37),
(36 , 16 , 19),
(140 , 81 , 55),
(70 , 53 , 44),
(176 , 183 , 210),
(116 , 99 , 100),
(58 , 22 , 24),
(144 , 144 , 158),
(173 , 150 , 90),
(144 , 129 , 132),
(201 , 204 , 225),
(126 , 16 , 29),
(210 , 145 , 179),
(170 , 176 , 193),
(165 , 70 , 64),
(205 , 14 , 56),
(133 , 119 , 123),
(131 , 119 , 92),
(198 , 173 , 133),
(211 , 90 , 106),
