(111 , 86 , 83),
(102 , 75 , 64),
(135 , 105 , 93),
(83 , 55 , 50),
(93 , 64 , 55),
(116 , 79 , 74),
(141 , 119 , 98),
(139 , 129 , 138),
(97 , 66 , 48),
(152 , 136 , 154),
(119 , 98 , 99),
(63 , 47 , 38),
(130 , 110 , 88),
(142 , 121 , 120),
(123 , 90 , 69),
(127 , 107 , 121),
(151 , 154 , 170),
(92 , 65 , 70),
(146 , 111 , 100),
(159 , 134 , 113),
(72 , 47 , 41),
(119 , 114 , 104),
(114 , 88 , 75),
(138 , 101 , 88),
(83 , 71 , 46),
(209 , 160 , 153),
(86 , 65 , 54),
(124 , 97 , 109),
(72 , 54 , 44),
(125 , 71 , 59),
(161 , 162 , 173),
(178 , 185 , 201),
(48 , 29 , 31),
(16 , 11 , 16),
(150 , 135 , 146),
(93 , 73 , 64),
(228 , 189 , 197),
(97 , 89 , 96),
(193 , 151 , 138),
(114 , 50 , 48),
(177 , 124 , 119),
(217 , 169 , 175),
(53 , 38 , 38),
(115 , 103 , 69),
(115 , 29 , 35),
(128 , 62 , 53),
(140 , 141 , 154),
(29 , 28 , 36),
(81 , 79 , 89),
(125 , 5 , 25),
(159 , 123 , 106),
(136 , 77 , 84),
(139 , 111 , 96),
(134 , 133 , 146),
(178 , 170 , 189),
(115 , 103 , 106),
(121 , 117 , 128),
(126 , 90 , 99),
(174 , 168 , 199),
(235 , 207 , 209),
(205 , 152 , 145),
(208 , 194 , 205),
(172 , 179 , 196),
(189 , 145 , 129),
(110 , 96 , 65),
(134 , 116 , 79),
(160 , 132 , 140),
(155 , 115 , 119),
(114 , 86 , 99),
(166 , 172 , 189),
(117 , 92 , 91),
(162 , 159 , 186),
(106 , 90 , 90),
(130 , 93 , 75),
(139 , 37 , 45),
(167 , 153 , 111),
(131 , 116 , 117),
(225 , 202 , 217),
(155 , 160 , 177),
(136 , 132 , 97),
(153 , 147 , 155),
(163 , 104 , 101),
(63 , 51 , 52),
(154 , 123 , 112),
(135 , 8 , 28),
(219 , 181 , 176),
(98 , 50 , 46),
(118 , 61 , 59),
(150 , 126 , 123),
(189 , 166 , 150),
(142 , 73 , 69),
(69 , 62 , 66),
(165 , 157 , 154),
(223 , 3 , 50),
(109 , 103 , 113),
(130 , 126 , 80),
(82 , 74 , 79),
(178 , 134 , 138),
(199 , 151 , 162),
(104 , 17 , 25),
(153 , 56 , 60),
(198 , 180 , 184),
(54 , 38 , 30),
(152 , 5 , 33),
(70 , 59 , 60),
(152 , 88 , 92),
(98 , 81 , 79),
(185 , 157 , 174),
(238 , 217 , 220),
(204 , 150 , 138),
(157 , 133 , 129),
(227 , 187 , 184),
(136 , 54 , 44),
(33 , 32 , 41),
(104 , 24 , 40),
(196 , 193 , 217),
(128 , 86 , 82),
(106 , 95 , 70),
(250 , 2 , 66),
(115 , 58 , 54),
(224 , 213 , 222),
(201 , 162 , 153),
(183 , 2 , 38),
(253 , 83 , 105),
(86 , 38 , 44),
(37 , 37 , 48),
(89 , 15 , 23),
(239 , 209 , 204),
