(16 , 6 , 29),
(33 , 19 , 35),
(10 , 2 , 23),
(37 , 24 , 40),
(50 , 31 , 45),
(123 , 134 , 84),
(29 , 10 , 32),
(138 , 141 , 96),
(6 , 0 , 13),
(111 , 122 , 71),
(38 , 34 , 49),
(50 , 22 , 33),
(11 , 16 , 33),
(24 , 19 , 41),
(149 , 156 , 104),
(56 , 39 , 57),
(3 , 1 , 26),
(69 , 44 , 36),
(3 , 0 , 19),
(25 , 3 , 21),
(57 , 33 , 37),
(101 , 114 , 66),
(145 , 155 , 92),
(38 , 11 , 22),
(20 , 11 , 33),
(116 , 131 , 82),
(62 , 40 , 47),
(27 , 23 , 45),
(161 , 166 , 114),
(65 , 35 , 24),
(78 , 86 , 65),
(71 , 78 , 50),
(78 , 53 , 49),
(45 , 22 , 29),
(30 , 15 , 16),
(67 , 55 , 67),
(95 , 98 , 75),
(91 , 55 , 28),
(129 , 132 , 93),
(31 , 20 , 42),
(130 , 144 , 84),
(59 , 64 , 42),
(59 , 42 , 60),
(107 , 67 , 39),
(123 , 129 , 75),
(56 , 19 , 23),
(174 , 133 , 55),
(187 , 144 , 67),
(198 , 158 , 71),
(66 , 45 , 58),
(64 , 75 , 57),
(118 , 80 , 35),
(136 , 155 , 98),
(62 , 33 , 39),
(86 , 66 , 58),
(78 , 37 , 29),
(117 , 115 , 78),
(209 , 166 , 79),
(153 , 112 , 52),
(219 , 180 , 87),
(100 , 62 , 33),
(134 , 93 , 42),
(88 , 90 , 66),
(48 , 42 , 30),
(83 , 56 , 41),
(137 , 134 , 75),
(163 , 164 , 105),
(91 , 117 , 75),
(40 , 28 , 46),
(80 , 85 , 73),
(226 , 187 , 96),
(166 , 127 , 59),
(96 , 106 , 90),
(62 , 43 , 31),
(76 , 50 , 45),
(170 , 174 , 119),
(86 , 105 , 62),
(188 , 145 , 58),
(17 , 15 , 24),
(51 , 24 , 23),
(129 , 138 , 88),
(32 , 6 , 28),
(52 , 57 , 35),
(235 , 198 , 108),
(147 , 107 , 44),
(108 , 78 , 32),
(108 , 117 , 65),
(21 , 6 , 24),
(101 , 54 , 34),
(117 , 128 , 78),
(117 , 87 , 48),
(133 , 145 , 98),
(96 , 71 , 43),
(71 , 63 , 61),
(39 , 30 , 52),
(63 , 20 , 23),
(84 , 101 , 82),
(157 , 116 , 50),
(43 , 37 , 52),
(139 , 95 , 55),
(59 , 65 , 56),
(96 , 77 , 60),
(81 , 65 , 75),
(73 , 43 , 23),
(130 , 86 , 32),
(103 , 121 , 84),
(42 , 24 , 12),
(152 , 154 , 97),
(145 , 146 , 88),
(47 , 31 , 57),
(86 , 63 , 39),
(31 , 12 , 26),
(76 , 97 , 69),
(111 , 71 , 54),
(43 , 25 , 32),
(69 , 54 , 47),
(174 , 118 , 54),
(94 , 87 , 68),
(88 , 91 , 51),
(160 , 171 , 110),
(43 , 41 , 33),
(245 , 208 , 120),
(114 , 62 , 30),
(211 , 176 , 88),
(130 , 80 , 51),
(106 , 101 , 59),
(138 , 149 , 102),
(52 , 31 , 53),
(49 , 45 , 68),
(140 , 155 , 111),
(194 , 151 , 72),
(179 , 180 , 122),
(84 , 41 , 36),
(81 , 113 , 74),
(156 , 155 , 91),
(51 , 39 , 55),
(25 , 4 , 4),
(116 , 134 , 93),
(44 , 33 , 42),
(100 , 120 , 73),
(101 , 116 , 94),
(115 , 72 , 22),
(65 , 87 , 59),
(78 , 53 , 24),
(86 , 59 , 68),
(195 , 141 , 64),
(229 , 194 , 103),
(94 , 47 , 41),
(94 , 52 , 16),
(69 , 66 , 79),
(98 , 101 , 71),
(95 , 79 , 53),
(119 , 117 , 58),
(198 , 164 , 74),
(105 , 102 , 80),
(130 , 75 , 40),
(64 , 74 , 42),
(147 , 165 , 110),
(37 , 7 , 11),
(54 , 50 , 72),
(144 , 108 , 65),
(62 , 46 , 56),
(121 , 99 , 59),
(252 , 216 , 129),
(85 , 105 , 84),
(61 , 44 , 41),
(98 , 101 , 62),
(109 , 58 , 24),
(58 , 64 , 34),
(100 , 73 , 70),
(158 , 163 , 109),
(137 , 141 , 83),
(79 , 81 , 44),
(88 , 76 , 86),
(74 , 73 , 51),
(128 , 133 , 76),
(34 , 29 , 49),
(138 , 86 , 38),
(103 , 53 , 50),
(118 , 123 , 90),
(179 , 127 , 50),
(75 , 29 , 16),
(23 , 1 , 5),
(125 , 102 , 50),
(106 , 91 , 48),
(87 , 58 , 32),
(47 , 33 , 34),
(106 , 110 , 54),
(81 , 104 , 49),
(65 , 44 , 48),
(72 , 71 , 57),
(122 , 142 , 96),
(184 , 185 , 127),
(126 , 112 , 66),
(68 , 38 , 21),
(160 , 169 , 126),
(149 , 147 , 106),
(38 , 37 , 21),
(218 , 185 , 98),
(98 , 77 , 38),
(85 , 69 , 91),
(97 , 110 , 46),
(168 , 115 , 43),
(49 , 47 , 60),
(107 , 87 , 73),
(140 , 102 , 31),
(149 , 146 , 82),
(55 , 71 , 39),
(84 , 50 , 22),
(85 , 36 , 13),
(110 , 65 , 58),
(80 , 35 , 25),
(110 , 94 , 62),
(26 , 19 , 23),
(23 , 4 , 16),
(199 , 168 , 84),
(136 , 89 , 51),
(69 , 45 , 64),
(238 , 201 , 112),
(143 , 154 , 107),
(161 , 157 , 87),
(67 , 83 , 49),
(101 , 70 , 18),
(83 , 77 , 59),
(66 , 52 , 26),
(130 , 90 , 38),
(103 , 131 , 90),
(54 , 47 , 68),
(154 , 117 , 60),
(172 , 133 , 69),
(104 , 53 , 14),
(68 , 50 , 50),
(62 , 50 , 62),
(127 , 66 , 29),
(178 , 143 , 53),
(108 , 120 , 92),
(249 , 214 , 124),
(60 , 29 , 37),
(78 , 49 , 58),
(69 , 91 , 71),
(132 , 118 , 75),
(154 , 125 , 77),
(113 , 115 , 93),
(46 , 12 , 25),
(156 , 107 , 47),
(34 , 17 , 20),
(60 , 49 , 49),
(172 , 167 , 96),
(86 , 95 , 80),
(59 , 30 , 23),
(128 , 142 , 114),
(95 , 114 , 72),
(145 , 99 , 71),
(54 , 75 , 52),
(121 , 82 , 54),
(75 , 59 , 82),
