(150 , 200 , 206),
(204 , 224 , 210),
(96 , 33 , 32),
(218 , 232 , 212),
(83 , 39 , 31),
(168 , 205 , 202),
(157 , 188 , 183),
(103 , 51 , 45),
(76 , 19 , 31),
(94 , 37 , 47),
(145 , 192 , 196),
(156 , 199 , 186),
(100 , 49 , 38),
(81 , 32 , 24),
(136 , 191 , 202),
(62 , 31 , 24),
(178 , 218 , 213),
(114 , 74 , 56),
(101 , 13 , 36),
(173 , 188 , 190),
(195 , 219 , 209),
(70 , 15 , 15),
(137 , 201 , 200),
(90 , 66 , 44),
(177 , 204 , 190),
(113 , 91 , 67),
(81 , 60 , 38),
(83 , 27 , 17),
(159 , 178 , 179),
(181 , 214 , 209),
(144 , 201 , 207),
(98 , 75 , 57),
(111 , 32 , 38),
(123 , 189 , 192),
(180 , 197 , 200),
(75 , 44 , 43),
(68 , 22 , 32),
(194 , 212 , 191),
(116 , 53 , 40),
(101 , 59 , 29),
(80 , 48 , 56),
(86 , 22 , 32),
(163 , 175 , 170),
(109 , 17 , 40),
(82 , 22 , 26),
(106 , 60 , 62),
(117 , 111 , 70),
(127 , 79 , 55),
(67 , 5 , 12),
(157 , 199 , 204),
(184 , 231 , 222),
(160 , 218 , 214),
(178 , 158 , 68),
(194 , 202 , 205),
(66 , 58 , 29),
(119 , 96 , 82),
(116 , 95 , 53),
(180 , 184 , 180),
(115 , 187 , 204),
(134 , 126 , 82),
(95 , 8 , 29),
(215 , 239 , 209),
(190 , 212 , 205),
(109 , 80 , 43),
(143 , 182 , 190),
(96 , 31 , 42),
(73 , 41 , 19),
(58 , 20 , 14),
(101 , 79 , 69),
(161 , 214 , 196),
(130 , 68 , 45),
(98 , 61 , 38),
(175 , 172 , 84),
(166 , 180 , 191),
(134 , 186 , 188),
(165 , 194 , 191),
(98 , 53 , 62),
(132 , 159 , 151),
(84 , 69 , 40),
(123 , 68 , 33),
(134 , 111 , 80),
(163 , 213 , 212),
(111 , 36 , 58),
(106 , 47 , 29),
(129 , 115 , 63),
(141 , 185 , 169),
(96 , 19 , 40),
(87 , 5 , 25),
(189 , 226 , 216),
(129 , 99 , 54),
(176 , 208 , 204),
(100 , 92 , 84),
(179 , 150 , 81),
(111 , 18 , 26),
(83 , 47 , 38),
(62 , 25 , 36),
(143 , 164 , 161),
(95 , 24 , 35),
(89 , 16 , 10),
(90 , 47 , 44),
(137 , 153 , 142),
(131 , 210 , 206),
(114 , 181 , 194),
(127 , 136 , 86),
(110 , 125 , 120),
(113 , 159 , 159),
(175 , 165 , 61),
(117 , 109 , 111),
(97 , 58 , 46),
(166 , 185 , 176),
(125 , 133 , 139),
(86 , 73 , 52),
(63 , 18 , 3),
(104 , 97 , 103),
(208 , 236 , 219),
(121 , 133 , 108),
(151 , 135 , 72),
(90 , 16 , 27),
(56 , 50 , 20),
(115 , 75 , 92),
(153 , 149 , 97),
(142 , 174 , 164),
(140 , 106 , 52),
(105 , 118 , 130),
(126 , 211 , 218),
(126 , 65 , 74),
(182 , 157 , 76),
(128 , 169 , 170),
