(89 , 87 , 114),
(199 , 172 , 181),
(30 , 35 , 30),
(108 , 99 , 152),
(173 , 188 , 205),
(80 , 90 , 100),
(181 , 133 , 79),
(39 , 50 , 79),
(143 , 82 , 30),
(137 , 120 , 170),
(163 , 132 , 188),
(30 , 16 , 14),
(60 , 58 , 55),
(106 , 32 , 30),
(175 , 88 , 65),
(199 , 199 , 183),
(100 , 77 , 56),
(23 , 8 , 18),
(211 , 211 , 206),
(90 , 97 , 125),
(199 , 191 , 197),
(191 , 167 , 108),
(161 , 96 , 93),
(63 , 72 , 102),
(122 , 116 , 135),
(24 , 23 , 20),
(74 , 70 , 109),
(134 , 68 , 21),
(179 , 176 , 148),
(90 , 97 , 49),
(55 , 48 , 105),
(115 , 112 , 79),
