(97 , 41 , 35),
(163 , 212 , 211),
(101 , 59 , 35),
(151 , 189 , 190),
(197 , 227 , 197),
(89 , 30 , 21),
(124 , 109 , 81),
(221 , 241 , 206),
(147 , 177 , 183),
(103 , 55 , 23),
(131 , 89 , 78),
(122 , 151 , 135),
(168 , 149 , 74),
(203 , 225 , 210),
(83 , 87 , 48),
(155 , 174 , 172),
(114 , 124 , 108),
(118 , 105 , 65),
(151 , 141 , 65),
(191 , 225 , 214),
(136 , 149 , 132),
(60 , 25 , 26),
(115 , 205 , 212),
(79 , 70 , 96),
(156 , 185 , 175),
(54 , 25 , 10),
(158 , 125 , 60),
(114 , 141 , 137),
(113 , 76 , 57),
(110 , 53 , 53),
(184 , 163 , 113),
(175 , 222 , 216),
