(139 , 188 , 221),
(230 , 64 , 43),
(123 , 179 , 230),
(148 , 189 , 221),
(163 , 188 , 210),
(98 , 114 , 89),
(188 , 172 , 168),
(73 , 74 , 59),
(114 , 131 , 131),
(47 , 48 , 32),
(139 , 162 , 148),
(64 , 82 , 40),
(233 , 79 , 60),
(115 , 130 , 105),
(41 , 24 , 24),
(48 , 57 , 49),
(89 , 103 , 64),
(139 , 149 , 97),
(179 , 196 , 204),
(123 , 180 , 223),
(164 , 179 , 147),
(164 , 164 , 163),
(114 , 130 , 82),
(115 , 139 , 130),
(93 , 183 , 236),
(98 , 123 , 105),
(230 , 83 , 56),
(235 , 59 , 4),
(115 , 180 , 230),
(131 , 156 , 123),
(73 , 64 , 31),
(57 , 65 , 31),
(98 , 179 , 237),
(97 , 106 , 90),
(138 , 139 , 115),
(45 , 40 , 48),
(180 , 196 , 171),
(97 , 90 , 73),
(48 , 41 , 23),
(97 , 90 , 43),
(82 , 97 , 89),
(164 , 196 , 213),
(74 , 89 , 57),
(98 , 130 , 139),
(66 , 72 , 41),
(65 , 48 , 48),
(155 , 155 , 123),
(57 , 98 , 56),
(189 , 155 , 65),
(189 , 189 , 196),
(189 , 172 , 172),
(238 , 49 , 31),
(57 , 73 , 40),
(84 , 88 , 69),
(229 , 97 , 74),
(89 , 132 , 105),
(221 , 105 , 106),
(171 , 171 , 89),
(73 , 82 , 82),
(163 , 163 , 81),
(114 , 123 , 56),
(163 , 179 , 188),
(139 , 180 , 204),
(179 , 205 , 212),
(164 , 147 , 73),
(204 , 179 , 57),
(212 , 131 , 138),
(229 , 64 , 56),
(73 , 98 , 65),
(23 , 24 , 16),
(82 , 90 , 74),
(74 , 73 , 32),
(196 , 189 , 90),
(205 , 164 , 57),
(49 , 74 , 64),
(81 , 114 , 90),
(89 , 82 , 56),
(245 , 64 , 16),
(179 , 196 , 123),
(114 , 98 , 48),
(148 , 179 , 172),
(242 , 63 , 43),
(237 , 65 , 48),
(230 , 90 , 98),
(196 , 155 , 148),
(98 , 114 , 105),
(81 , 115 , 131),
(139 , 122 , 48),
(122 , 164 , 138),
(98 , 74 , 41),
(74 , 48 , 32),
(98 , 122 , 64),
(98 , 90 , 98),
(237 , 56 , 32),
(148 , 172 , 123),
(56 , 89 , 57),
(188 , 180 , 164),
(238 , 73 , 24),
