(139 , 188 , 226),
(238 , 65 , 48),
(123 , 188 , 228),
(115 , 130 , 105),
(40 , 49 , 31),
(57 , 74 , 40),
(70 , 74 , 64),
(115 , 143 , 130),
(163 , 192 , 211),
(81 , 114 , 90),
(139 , 148 , 123),
(101 , 114 , 90),
(139 , 171 , 155),
(185 , 179 , 164),
(179 , 195 , 204),
(230 , 64 , 8),
(164 , 163 , 123),
(89 , 102 , 64),
(205 , 164 , 57),
(97 , 90 , 73),
(106 , 171 , 205),
(32 , 48 , 23),
(139 , 160 , 147),
(229 , 81 , 90),
(185 , 171 , 171),
(51 , 48 , 32),
(230 , 64 , 23),
(48 , 57 , 52),
(139 , 131 , 82),
(139 , 151 , 97),
(164 , 179 , 147),
(164 , 165 , 164),
(229 , 64 , 56),
(97 , 131 , 163),
(114 , 127 , 81),
(115 , 179 , 230),
(222 , 56 , 31),
(98 , 179 , 237),
(98 , 118 , 105),
(230 , 85 , 56),
(98 , 130 , 139),
(139 , 122 , 48),
(163 , 139 , 64),
(114 , 126 , 131),
(89 , 105 , 122),
(74 , 70 , 32),
(57 , 65 , 31),
(123 , 105 , 49),
(196 , 189 , 90),
(97 , 106 , 90),
(138 , 139 , 115),
(44 , 40 , 48),
(180 , 194 , 172),
(98 , 122 , 64),
(70 , 82 , 40),
(44 , 41 , 23),
(98 , 90 , 45),
(64 , 47 , 48),
(196 , 196 , 122),
(153 , 156 , 123),
(138 , 122 , 89),
(57 , 98 , 56),
(189 , 155 , 65),
(189 , 189 , 196),
(73 , 68 , 56),
(115 , 172 , 212),
(148 , 171 , 188),
(229 , 97 , 74),
(89 , 133 , 105),
(41 , 21 , 23),
(221 , 105 , 106),
(171 , 171 , 89),
(73 , 82 , 82),
(163 , 159 , 82),
(114 , 123 , 56),
(73 , 89 , 52),
(163 , 179 , 188),
(139 , 180 , 204),
(179 , 205 , 212),
(164 , 147 , 73),
(204 , 179 , 57),
(212 , 131 , 138),
(73 , 98 , 64),
(122 , 164 , 138),
(90 , 171 , 212),
(82 , 89 , 74),
(89 , 122 , 90),
(23 , 24 , 16),
(49 , 74 , 64),
(89 , 82 , 56),
(245 , 64 , 16),
(179 , 196 , 123),
(114 , 98 , 48),
(148 , 179 , 172),
(65 , 40 , 24),
(196 , 155 , 148),
(81 , 115 , 131),
(98 , 74 , 41),
(74 , 48 , 32),
(164 , 148 , 131),
(148 , 172 , 123),
(98 , 93 , 98),
(56 , 89 , 57),
(74 , 148 , 197),
(222 , 82 , 81),
(139 , 156 , 74),
(82 , 98 , 123),
(114 , 156 , 189),
(90 , 64 , 49),
(196 , 205 , 138),
(114 , 139 , 155),
(106 , 105 , 65),
(81 , 172 , 230),
(122 , 115 , 89),
(115 , 122 , 98),
(188 , 164 , 97),
(205 , 98 , 114),
(130 , 147 , 155),
(172 , 188 , 115),
(98 , 156 , 179),
(89 , 98 , 48),
(115 , 98 , 90),
(229 , 74 , 64),
(205 , 131 , 40),
(49 , 81 , 98),
(114 , 148 , 172),
(138 , 131 , 57),
(64 , 106 , 98),
