(212 , 109 , 108),
(189 , 78 , 91),
(101 , 28 , 66),
(220 , 122 , 114),
(229 , 175 , 147),
(149 , 72 , 87),
(195 , 99 , 86),
(231 , 146 , 140),
(238 , 193 , 174),
(119 , 32 , 63),
(164 , 42 , 58),
(171 , 99 , 135),
(101 , 36 , 85),
(211 , 95 , 90),
(173 , 108 , 147),
(184 , 54 , 65),
(122 , 94 , 113),
(228 , 132 , 108),
(75 , 15 , 67),
(178 , 65 , 74),
(220 , 108 , 96),
(252 , 222 , 174),
(187 , 130 , 95),
(96 , 17 , 100),
(187 , 118 , 117),
(223 , 156 , 163),
(226 , 195 , 182),
(103 , 21 , 58),
(136 , 42 , 67),
(212 , 137 , 133),
(241 , 205 , 185),
(238 , 161 , 125),
