(200 , 185 , 196),
(93 , 99 , 124),
(96 , 103 , 130),
(26 , 25 , 19),
(167 , 173 , 190),
(35 , 35 , 31),
(26 , 15 , 11),
(196 , 178 , 195),
(171 , 167 , 187),
(205 , 194 , 204),
(80 , 81 , 112),
(104 , 106 , 138),
(194 , 186 , 192),
(69 , 74 , 102),
(164 , 163 , 186),
(23 , 26 , 23),
(182 , 184 , 188),
(93 , 100 , 119),
(147 , 40 , 25),
(155 , 171 , 182),
(191 , 151 , 77),
(87 , 86 , 120),
(180 , 93 , 73),
(187 , 140 , 61),
(192 , 161 , 81),
(121 , 115 , 134),
(168 , 74 , 51),
(26 , 11 , 13),
(27 , 31 , 32),
(41 , 44 , 47),
(126 , 25 , 14),
(204 , 184 , 146),
(93 , 90 , 118),
(60 , 68 , 94),
(104 , 102 , 131),
(183 , 171 , 186),
(147 , 43 , 36),
(146 , 155 , 175),
(136 , 28 , 20),
(119 , 120 , 150),
(28 , 39 , 38),
(88 , 70 , 98),
(137 , 140 , 161),
(92 , 100 , 128),
(51 , 57 , 85),
(157 , 151 , 173),
(35 , 30 , 21),
(169 , 87 , 64),
(88 , 86 , 105),
(197 , 166 , 89),
(67 , 81 , 123),
(16 , 12 , 13),
(69 , 71 , 108),
(191 , 181 , 200),
(87 , 90 , 65),
(115 , 94 , 66),
(23 , 17 , 5),
(85 , 94 , 111),
(70 , 71 , 90),
(199 , 192 , 187),
(82 , 92 , 131),
(158 , 178 , 185),
(162 , 169 , 186),
(115 , 117 , 145),
(151 , 164 , 186),
(93 , 79 , 111),
(105 , 112 , 123),
(131 , 132 , 158),
(111 , 94 , 113),
(125 , 129 , 139),
(142 , 32 , 31),
(14 , 12 , 18),
(151 , 145 , 168),
(192 , 159 , 69),
(64 , 57 , 71),
(71 , 88 , 119),
(163 , 68 , 38),
(53 , 72 , 103),
(191 , 183 , 190),
(97 , 77 , 99),
(20 , 27 , 26),
(76 , 86 , 139),
(83 , 101 , 148),
(117 , 71 , 32),
(170 , 182 , 189),
(211 , 192 , 209),
