(170 , 115 , 2),
(152 , 152 , 129),
(127 , 144 , 178),
(139 , 121 , 111),
(178 , 126 , 11),
(111 , 157 , 195),
(160 , 169 , 146),
(116 , 140 , 130),
(143 , 111 , 105),
(161 , 170 , 213),
(188 , 132 , 13),
(178 , 152 , 165),
(94 , 122 , 170),
(167 , 124 , 101),
(176 , 130 , 108),
(130 , 155 , 144),
(123 , 112 , 71),
(94 , 146 , 194),
(144 , 94 , 11),
(132 , 175 , 207),
(189 , 193 , 172),
(202 , 146 , 8),
(123 , 145 , 101),
(19 , 16 , 9),
(98 , 142 , 161),
(114 , 83 , 69),
(132 , 189 , 150),
(209 , 210 , 186),
(151 , 94 , 107),
(147 , 134 , 176),
(206 , 199 , 145),
(132 , 81 , 11),
(98 , 132 , 86),
(88 , 60 , 36),
(5 , 14 , 15),
(110 , 98 , 140),
(84 , 139 , 201),
(192 , 141 , 127),
(148 , 141 , 198),
(230 , 235 , 212),
(49 , 43 , 22),
(145 , 126 , 107),
(143 , 193 , 157),
(78 , 69 , 50),
(177 , 153 , 51),
(22 , 57 , 40),
(153 , 49 , 5),
(206 , 189 , 196),
(114 , 102 , 61),
(124 , 153 , 109),
(157 , 196 , 207),
(196 , 198 , 118),
(78 , 95 , 127),
(189 , 169 , 183),
(58 , 76 , 72),
(207 , 178 , 68),
(147 , 167 , 82),
(213 , 163 , 144),
(217 , 225 , 172),
(100 , 51 , 0),
(137 , 100 , 94),
(123 , 187 , 158),
(102 , 138 , 190),
(59 , 26 , 14),
