(222 , 126 , 117),
(184 , 78 , 86),
(93 , 21 , 57),
(206 , 117 , 99),
(226 , 125 , 125),
(157 , 48 , 68),
(237 , 196 , 161),
(180 , 73 , 90),
(106 , 33 , 66),
(231 , 154 , 145),
(123 , 44 , 79),
(215 , 179 , 176),
(200 , 133 , 122),
(194 , 98 , 100),
(239 , 193 , 177),
(237 , 180 , 119),
(66 , 7 , 54),
(201 , 107 , 84),
(124 , 24 , 55),
(95 , 22 , 63),
(186 , 115 , 115),
(141 , 85 , 119),
(209 , 141 , 131),
(184 , 55 , 66),
(227 , 133 , 110),
(120 , 65 , 105),
(200 , 83 , 83),
(79 , 13 , 57),
(165 , 115 , 160),
(145 , 47 , 70),
(90 , 14 , 56),
(234 , 149 , 123),
(199 , 121 , 116),
(141 , 68 , 90),
(139 , 98 , 140),
(220 , 187 , 176),
(182 , 86 , 116),
(212 , 155 , 156),
(115 , 72 , 142),
(239 , 219 , 204),
(221 , 148 , 135),
(100 , 37 , 84),
(226 , 186 , 166),
(173 , 58 , 70),
(138 , 117 , 162),
(130 , 51 , 78),
(115 , 39 , 71),
(224 , 204 , 196),
(112 , 45 , 84),
(180 , 159 , 173),
(116 , 60 , 119),
(116 , 53 , 97),
(230 , 176 , 147),
(136 , 51 , 71),
(251 , 210 , 147),
(99 , 37 , 97),
(234 , 210 , 197),
(134 , 75 , 128),
(196 , 135 , 154),
(245 , 196 , 137),
(158 , 90 , 107),
(232 , 177 , 129),
(110 , 51 , 107),
(179 , 78 , 78),
