(202 , 46 , 42),
(49 , 4 , 0),
(180 , 34 , 38),
(173 , 191 , 82),
(69 , 1 , 4),
(205 , 56 , 37),
(187 , 207 , 83),
(124 , 178 , 86),
(189 , 39 , 43),
(152 , 177 , 84),
(123 , 163 , 75),
(152 , 18 , 24),
(148 , 194 , 98),
(204 , 53 , 31),
(114 , 139 , 69),
(47 , 0 , 3),
(141 , 170 , 77),
(58 , 0 , 0),
(114 , 157 , 75),
(200 , 200 , 90),
(158 , 31 , 36),
(120 , 178 , 92),
(196 , 53 , 41),
(172 , 194 , 78),
(165 , 199 , 94),
(113 , 115 , 57),
(197 , 216 , 195),
(108 , 161 , 86),
(216 , 63 , 51),
(133 , 190 , 83),
(86 , 4 , 15),
(186 , 49 , 29),
(112 , 95 , 51),
(191 , 210 , 82),
(190 , 218 , 164),
(195 , 31 , 42),
(94 , 140 , 58),
(136 , 15 , 21),
(136 , 187 , 107),
(197 , 204 , 110),
(200 , 225 , 210),
(138 , 154 , 63),
(115 , 70 , 45),
(170 , 207 , 103),
(105 , 144 , 67),
(157 , 199 , 79),
(188 , 207 , 135),
(111 , 106 , 61),
(120 , 4 , 14),
(114 , 131 , 58),
(114 , 48 , 30),
(152 , 163 , 74),
(155 , 10 , 17),
(145 , 196 , 118),
(106 , 26 , 20),
(194 , 222 , 181),
(129 , 128 , 66),
(123 , 186 , 113),
(180 , 204 , 120),
(183 , 73 , 42),
(189 , 49 , 45),
(193 , 22 , 31),
(199 , 203 , 81),
(162 , 178 , 60),
(203 , 41 , 34),
(188 , 44 , 38),
(101 , 38 , 34),
(133 , 23 , 30),
(169 , 46 , 37),
(87 , 2 , 2),
(202 , 191 , 69),
(134 , 183 , 86),
(108 , 179 , 79),
(120 , 186 , 100),
(215 , 66 , 45),
(120 , 150 , 68),
(187 , 61 , 41),
(74 , 1 , 10),
(197 , 226 , 179),
(26 , 11 , 0),
(188 , 206 , 150),
(155 , 28 , 41),
(101 , 164 , 66),
(147 , 199 , 87),
(171 , 16 , 21),
(121 , 95 , 45),
(208 , 223 , 212),
(143 , 196 , 103),
(148 , 203 , 139),
(129 , 162 , 103),
(95 , 140 , 73),
(165 , 63 , 43),
(20 , 0 , 0),
(172 , 212 , 175),
(216 , 90 , 58),
(134 , 51 , 36),
(132 , 107 , 62),
(104 , 71 , 43),
(82 , 23 , 17),
(172 , 208 , 158),
(156 , 154 , 71),
(199 , 206 , 89),
(102 , 155 , 90),
(119 , 123 , 72),
(197 , 32 , 36),
(127 , 180 , 77),
(73 , 14 , 14),
(211 , 52 , 55),
(173 , 209 , 138),
(134 , 82 , 51),
(145 , 178 , 81),
(105 , 183 , 87),
(182 , 40 , 44),
(96 , 52 , 36),
(105 , 2 , 2),
(170 , 196 , 65),
(89 , 126 , 48),
(197 , 223 , 191),
(137 , 183 , 75),
(194 , 82 , 47),
(143 , 2 , 16),
(124 , 136 , 61),
(183 , 189 , 108),
(101 , 31 , 13),
(174 , 191 , 73),
(147 , 25 , 35),
(112 , 166 , 79),
(142 , 204 , 163),
