(198 , 204 , 204),
(216 , 221 , 216),
(181 , 181 , 186),
(223 , 228 , 217),
(211 , 216 , 213),
(189 , 194 , 196),
(101 , 101 , 148),
(199 , 202 , 198),
(150 , 136 , 167),
(183 , 189 , 197),
(83 , 82 , 147),
(143 , 160 , 190),
(107 , 122 , 170),
(49 , 26 , 86),
(173 , 155 , 197),
(70 , 67 , 108),
(159 , 165 , 187),
(124 , 113 , 138),
(83 , 113 , 184),
(100 , 104 , 159),
(125 , 36 , 86),
(91 , 94 , 156),
(103 , 88 , 133),
(155 , 145 , 161),
(175 , 71 , 91),
(109 , 103 , 154),
(127 , 129 , 169),
(37 , 23 , 70),
(159 , 153 , 160),
(101 , 93 , 124),
(187 , 168 , 166),
(102 , 89 , 147),
(79 , 64 , 130),
(147 , 137 , 130),
(131 , 120 , 158),
(161 , 61 , 88),
(63 , 72 , 147),
(90 , 104 , 163),
(166 , 160 , 168),
(86 , 121 , 188),
(54 , 49 , 117),
(36 , 11 , 75),
(49 , 38 , 82),
(112 , 115 , 141),
(104 , 79 , 133),
(72 , 29 , 81),
(127 , 113 , 117),
(155 , 172 , 195),
(188 , 99 , 105),
(97 , 25 , 79),
(106 , 68 , 99),
(204 , 0 , 199),
(156 , 133 , 153),
(139 , 112 , 142),
(118 , 142 , 192),
(77 , 51 , 114),
(180 , 122 , 122),
(143 , 50 , 93),
(30 , 133 , 32),
(170 , 47 , 77),
(166 , 103 , 120),
(112 , 38 , 89),
(116 , 88 , 115),
(61 , 61 , 136),
