(174 , 119 , 1),
(179 , 127 , 4),
(165 , 106 , 1),
(155 , 129 , 113),
(172 , 145 , 130),
(122 , 151 , 195),
(175 , 156 , 144),
(167 , 101 , 1),
(183 , 127 , 2),
(129 , 162 , 200),
(110 , 139 , 189),
(144 , 121 , 103),
(164 , 134 , 126),
(142 , 111 , 94),
(180 , 161 , 145),
(134 , 153 , 208),
(160 , 128 , 110),
(146 , 88 , 1),
(145 , 161 , 209),
(173 , 112 , 8),
(140 , 130 , 108),
(105 , 143 , 191),
(193 , 136 , 7),
(162 , 153 , 131),
(190 , 171 , 159),
(96 , 129 , 180),
(120 , 147 , 187),
(140 , 143 , 152),
(166 , 113 , 1),
(154 , 147 , 121),
(129 , 168 , 138),
(129 , 101 , 84),
(152 , 119 , 100),
(130 , 130 , 145),
(124 , 161 , 126),
(104 , 145 , 195),
(171 , 114 , 1),
(144 , 115 , 106),
(118 , 145 , 109),
(160 , 106 , 0),
(110 , 138 , 177),
(128 , 157 , 194),
(144 , 171 , 215),
(7 , 4 , 3),
(139 , 147 , 113),
(146 , 144 , 162),
(186 , 126 , 13),
(134 , 177 , 146),
(164 , 128 , 123),
(149 , 136 , 125),
(143 , 159 , 129),
(154 , 106 , 8),
(94 , 143 , 198),
(143 , 173 , 202),
(186 , 158 , 150),
(130 , 146 , 171),
(168 , 138 , 129),
(153 , 156 , 171),
(196 , 180 , 166),
(125 , 119 , 96),
(169 , 145 , 2),
(124 , 124 , 144),
(144 , 153 , 189),
(128 , 88 , 66),
(104 , 126 , 178),
(83 , 127 , 183),
(129 , 135 , 155),
(149 , 38 , 11),
(144 , 107 , 83),
(144 , 179 , 151),
(106 , 153 , 114),
(159 , 178 , 200),
(166 , 145 , 141),
(152 , 90 , 1),
(183 , 160 , 9),
(175 , 124 , 2),
(126 , 146 , 209),
(151 , 178 , 221),
(126 , 177 , 138),
(150 , 151 , 128),
(113 , 135 , 163),
(137 , 152 , 176),
(0 , 1 , 0),
(160 , 115 , 2),
(129 , 124 , 97),
(205 , 195 , 176),
(117 , 166 , 128),
(175 , 190 , 209),
(130 , 76 , 0),
(170 , 133 , 124),
(104 , 151 , 203),
(136 , 139 , 124),
(136 , 143 , 171),
(94 , 119 , 161),
(174 , 144 , 9),
(129 , 131 , 112),
(151 , 106 , 96),
(129 , 156 , 116),
(165 , 174 , 146),
(214 , 219 , 144),
